symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
WNT1	0.02395831465593231	0.03504162559902444	No data	No data	No data	0.08735965561678996	No data	No data	Wnt family member 1
NCAN	0.023903111019305028	No data	No data	No data	No data	0.19659401294697706	No data	No data	neurocan
XRN2	0.023894961903004688	0.03930539791186904	No data	No data	No data	No data	No data	No data	5'-3' exoribonuclease 2
APOL1	0.02388328054890265	No data	No data	No data	No data	0.19643091485686312	No data	No data	apolipoprotein L1
CLOCK	0.02373249530156617	No data	No data	No data	No data	0.19519076344547828	No data	No data	clock circadian regulator
C4BPB	0.02369561238310965	No data	No data	No data	No data	0.1948874154443454	No data	No data	complement component 4 binding protein beta
NQO1	0.023673308435447495	No data	No data	No data	No data	0.19140998273528814	0.013175964830302542	No data	NAD(P)H quinone dehydrogenase 1
ZNF408	0.023660576790847508	0.03891985219995905	No data	No data	No data	No data	No data	No data	zinc finger protein 408
ILF3	0.023653110699820915	No data	No data	No data	No data	0.19453785523571876	No data	No data	interleukin enhancer binding factor 3
RGS1	0.023653110699820915	No data	No data	No data	No data	0.19453785523571876	No data	No data	regulator of G protein signaling 1
STK19	0.0236256905054264	0.03795057071304775	No data	No data	No data	0.01823792392834863	No data	No data	serine/threonine kinase 19
XRCC4	0.023538111444470648	No data	No data	No data	No data	0.19359203002171357	No data	No data	X-ray repair cross complementing 4
ATP8B3	0.023520763538148016	0.03868987001572233	No data	No data	No data	No data	No data	No data	ATPase phospholipid transporting 8B3
SYT1	0.023483719933090428	No data	No data	No data	No data	0.19314468049119213	No data	No data	synaptotagmin 1
TMPRSS5	0.023425616807348282	0.037925430070731535	No data	No data	No data	0.012158615952232422	No data	No data	transmembrane serine protease 5
NCOA5	0.023393718656748722	0.038480890832732394	No data	No data	No data	No data	No data	No data	nuclear receptor coactivator 5
FAAH	0.023385715624383678	No data	No data	No data	No data	0.19233863226093484	No data	No data	fatty acid amide hydrolase
CD55	0.023345127487583665	No data	No data	No data	No data	0.19200481024567034	No data	No data	CD55 molecule (Cromer blood group)
ITPR3	0.023314429191234557	0.03835046568265665	No data	No data	No data	No data	No data	No data	inositol 1,4,5-trisphosphate receptor type 3
MAGI2	0.023286200032975605	No data	No data	No data	No data	0.19152015430424107	No data	No data	membrane associated guanylate kinase, WW and PDZ domain containing 2
PAX5	0.02327074081964755	0.038278601628789585	No data	No data	No data	No data	No data	No data	paired box 5
SOX17	0.023083556276099888	0.037970697268156675	No data	No data	No data	No data	No data	No data	SRY-box transcription factor 17
ABHD17A	0.023036964249663616	0.03789405692254609	No data	No data	No data	No data	No data	No data	abhydrolase domain containing 17A, depalmitoylase
NHEJ1	0.023032134462460566	0.037886112289337796	No data	No data	No data	No data	No data	No data	non-homologous end joining factor 1
SELL	0.023028758541965604	No data	No data	No data	No data	0.18940279578233848	No data	No data	selectin L
AQP4	0.023012076117969415	No data	No data	No data	No data	0.18926558917871084	No data	No data	aquaporin 4
BAX	0.022994513065938547	No data	No data	No data	No data	0.189121139743842	No data	No data	BCL2 associated X, apoptosis regulator
TRIM39-RPP21	0.02298245566780615	0.037804394444396254	No data	No data	No data	No data	No data	No data	TRIM39-RPP21 readthrough
SRP54	0.022926904854217584	0.03771301757418864	No data	No data	No data	No data	No data	No data	signal recognition particle 54
UNC13B	0.022913950990451508	No data	No data	No data	No data	0.18845854725960254	No data	No data	unc-13 homolog B
SLC16A1	0.022913950990451508	No data	No data	No data	No data	0.18845854725960254	No data	No data	solute carrier family 16 member 1
BIK	0.022913950990451508	No data	No data	No data	No data	0.18845854725960254	No data	No data	BCL2 interacting killer
PGAP1	0.022913950990451508	No data	No data	No data	No data	0.18845854725960254	No data	No data	post-GPI attachment to proteins inositol deacylase 1
TSHR	0.022894354731910135	0.03765947509462464	No data	No data	No data	No data	No data	No data	thyroid stimulating hormone receptor
HAUS4	0.022875429345680622	0.03762834427134037	No data	No data	No data	No data	No data	No data	HAUS augmin like complex subunit 4
MON1A	0.02283533715544321	0.037562395662724186	No data	No data	No data	No data	No data	No data	MON1 homolog A, secretory trafficking associated
TPRG1	0.022823127761795358	0.0375423121372706	No data	No data	No data	No data	No data	No data	tumor protein p63 regulated 1
PAWR	0.02280615686616847	No data	No data	No data	No data	0.18757198151308557	No data	No data	pro-apoptotic WT1 regulator
NTSR1	0.022800097801538778	No data	No data	No data	No data	0.18752214800692418	No data	No data	neurotensin receptor 1
HIRIP3	0.0227791020761078	0.03746989322732144	No data	No data	No data	No data	No data	No data	HIRA interacting protein 3
ARG1	0.02270862884896001	No data	No data	No data	No data	0.18676985059957027	No data	No data	arginase 1
MYO5B	0.02260596777821426	No data	No data	No data	No data	0.18592550226955412	No data	No data	myosin VB
CMTM1	0.022571308329412343	0.037128088292431125	No data	No data	No data	No data	No data	No data	CKLF like MARVEL transmembrane domain containing 1
CLDN20	0.02248790087828691	0.03699088936871626	No data	No data	No data	No data	No data	No data	claudin 20
ABCG2	0.02248224861722227	No data	No data	No data	No data	0.18490795914229322	No data	No data	ATP binding cassette subfamily G member 2 (Junior blood group)
APC	0.022410090455231367	No data	No data	No data	No data	0.18431448565588332	No data	No data	APC regulator of WNT signaling pathway
CCDC24	0.022403725177087556	0.036852426731965406	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 24
H4C7	0.022399022054771244	0.03684469045287774	No data	No data	No data	No data	No data	No data	H4 clustered histone 7
TMEM258	0.02237738851819156	0.03680910492790569	No data	No data	No data	No data	No data	No data	transmembrane protein 258
DNMT3A	0.022335956591409578	No data	No data	No data	No data	0.1837047627720202	No data	No data	DNA methyltransferase 3 alpha
SLC39A3	0.022242072750118344	0.03506669377034218	No data	No data	No data	0.030396539880581056	No data	No data	solute carrier family 39 member 3
H2BC14	0.022176106998825187	0.0364780121124781	No data	No data	No data	No data	No data	No data	H2B clustered histone 14
TMED10	0.022174791281082105	No data	No data	No data	No data	0.18237923928348632	No data	No data	transmembrane p24 trafficking protein 10
ID1	0.022174791281082105	No data	No data	No data	No data	0.18237923928348632	No data	No data	inhibitor of DNA binding 1
DAB2IP	0.022149256047446015	0.03582591353872377	No data	No data	No data	0.012158615952232422	No data	No data	DAB2 interacting protein
RGS2	0.022010634483023078	No data	No data	No data	No data	0.18102911194412505	No data	No data	regulator of G protein signaling 2
ALDH7A1	0.02199901015598759	No data	No data	No data	No data	0.1809335062676142	No data	No data	aldehyde dehydrogenase 7 family member A1
PMP22	0.021969469139590605	No data	No data	No data	No data	0.18069054262345405	No data	No data	peripheral myelin protein 22
YLPM1	0.021968303614584	0.03613619132455687	No data	No data	No data	No data	No data	No data	YLP motif containing 1
KPNA3	0.02196270316977045	No data	No data	No data	No data	0.18063489509048863	No data	No data	karyopherin subunit alpha 3
ARHGEF11	0.02195160611328085	No data	No data	No data	No data	0.18054362601403126	No data	No data	Rho guanine nucleotide exchange factor 11
SLC1A5	0.021950374180431893	No data	No data	No data	No data	0.18053349383407102	No data	No data	solute carrier family 1 member 5
LIF	0.021849439491773794	No data	No data	No data	No data	0.17970334434127808	No data	No data	LIF interleukin 6 family cytokine
PDGFRA	0.02181610473882902	0.03588583573087265	No data	No data	No data	No data	No data	No data	platelet derived growth factor receptor alpha
DERL1	0.0218052114263974	No data	No data	No data	No data	0.1793395852954282	No data	No data	derlin 1
CDPF1	0.02174903705809293	0.0357755144887188	No data	No data	No data	No data	No data	No data	cysteine rich DPF motif domain containing 1
TBC1D1	0.021695480093008025	0.034775521151483184	No data	No data	No data	0.01823792392834863	No data	No data	TBC1 domain family member 1
GCLM	0.021651881308694592	No data	No data	No data	No data	0.1780785032914797	No data	No data	glutamate-cysteine ligase modifier subunit
FABP3	0.021615181157672123	No data	No data	No data	No data	0.17777665848310142	No data	No data	fatty acid binding protein 3
NPTN	0.021609835077374597	No data	No data	No data	No data	0.17123129392261777	0.02600558031903522	No data	neuroplastin
ULK4	0.02160024812537484	No data	No data	No data	No data	0.1776538399620136	No data	No data	unc-51 like kinase 4
PSEN2	0.02154055028851689	No data	No data	No data	No data	0.17716284791906653	No data	No data	presenilin 2
NRN1	0.021497155577608996	No data	No data	No data	No data	0.17680594289732413	No data	No data	neuritin 1
SLC17A6	0.021479356841023024	No data	No data	No data	No data	0.17665955504647088	No data	No data	solute carrier family 17 member 6
RCVRN	0.021472179281902988	0.035320104469556045	No data	No data	No data	No data	No data	No data	recoverin
FCGRT	0.021435631571712705	No data	No data	No data	No data	0.1762999313073701	No data	No data	Fc gamma receptor and transporter
EIF2D	0.021435631571712705	No data	No data	No data	No data	0.1762999313073701	No data	No data	eukaryotic translation initiation factor 2D
ZNF717	0.02142701774261152	0.03524581716667734	No data	No data	No data	No data	No data	No data	zinc finger protein 717
TRH	0.02138238277739856	No data	No data	No data	No data	0.17586198019086688	No data	No data	thyrotropin releasing hormone
GSTA1	0.021300068666970564	No data	No data	No data	No data	0.1751849778844252	No data	No data	glutathione S-transferase alpha 1
KIF2A	0.021294780582649536	No data	No data	No data	No data	0.17514148539858795	No data	No data	kinesin family member 2A
PACSIN1	0.021250841644370355	No data	No data	No data	No data	0.17478010431334107	No data	No data	protein kinase C and casein kinase substrate in neurons 1
GFRA1	0.02123030943022121	No data	No data	No data	No data	0.17461123464733785	No data	No data	GDNF family receptor alpha 1
NRCAM	0.021217162480840733	No data	No data	No data	No data	0.1745031059801267	No data	No data	neuronal cell adhesion molecule
H2BC10	0.021190413241351912	0.034856620728218955	No data	No data	No data	No data	No data	No data	H2B clustered histone 10
ARVCF	0.021171950311169033	No data	No data	No data	No data	0.17413125305007837	No data	No data	ARVCF delta catenin family member
PPT2-EGFL8	0.021169905920830404	0.03482288774314553	No data	No data	No data	No data	No data	No data	PPT2-EGFL8 readthrough (NMD candidate)
FRMPD4	0.02115988393568962	No data	No data	No data	No data	0.17403201169294677	No data	No data	FERM and PDZ domain containing 4
SLC17A2	0.021124773294176127	0.034748647999359575	No data	No data	No data	No data	No data	No data	solute carrier family 17 member 2
LRIF1	0.021120602990459467	0.034741788166409764	No data	No data	No data	No data	No data	No data	ligand dependent nuclear receptor interacting factor 1
H3C8	0.02111971220587555	0.03474032289340926	No data	No data	No data	No data	No data	No data	H3 clustered histone 8
BECN1	0.021117382252400875	No data	No data	No data	No data	0.17368245148432007	No data	No data	beclin 1
GRID1	0.02107833293908863	No data	No data	No data	No data	0.17336128570800424	No data	No data	glutamate ionotropic receptor delta type subunit 1
TGM2	0.02106559311768703	No data	No data	No data	No data	0.17325650551384683	No data	No data	transglutaminase 2
DPP8	0.02105470695992571	0.03463339419987173	No data	No data	No data	No data	No data	No data	dipeptidyl peptidase 8
XBP1	0.02105085787855763	No data	No data	No data	No data	0.1731353137664696	No data	No data	X-box binding protein 1
KIF17	0.02104551950287886	No data	No data	No data	No data	0.1730914076533088	No data	No data	kinesin family member 17
ENO2	0.02103921602884108	No data	No data	No data	No data	0.17303956397255976	No data	No data	enolase 2
LRRC14	0.02093610181500153	0.03443829774252799	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 14
GPHN	0.020917045016041264	No data	No data	No data	No data	0.172034753776401	No data	No data	gephyrin
HEY1	0.020785153066606978	0.03418999851342562	No data	No data	No data	No data	No data	No data	hes related family bHLH transcription factor with YRPW motif 1
SLC25A27	0.020721827400880924	No data	No data	No data	No data	0.1704291630091024	No data	No data	solute carrier family 25 member 27
BRD3OS	0.020714552536964657	0.03407386600308121	No data	No data	No data	No data	No data	No data	BRD3 opposite strand
POLR1H	0.020701430957874207	0.03344435120422799	No data	No data	No data	0.012158615952232422	No data	No data	RNA polymerase I subunit H
LYVE1	0.020696471862343302	No data	No data	No data	No data	0.17022062333125393	No data	No data	lymphatic vessel endothelial hyaluronan receptor 1
MAGEL2	0.020696471862343302	No data	No data	No data	No data	0.17022062333125393	No data	No data	MAGE family member L2
KLF5	0.020563506919612517	No data	No data	No data	No data	0.16912703715949584	No data	No data	KLF transcription factor 5
BDH2	0.020512610157319647	0.03374168612267643	No data	No data	No data	No data	No data	No data	3-hydroxybutyrate dehydrogenase 2
